col_0,col_1,col_2,col_3
2.2497814,-0.52341336,4.6110272,
2.258827,-0.52348053,4.611619,
2.2689888,-0.5238049,4.614476,
2.2821436,-0.524815,4.623375,
2.2963495,-0.52605826,4.6343274,
2.3061678,-0.52629066,4.6363745,
2.3143277,-0.5261443,4.6350856,
2.3237126,-0.52627647,4.6362495,
2.332878,-0.52635807,4.6369686,
2.341815,-0.5263878,4.6372304,
2.3500917,-0.5262694,4.636187,
2.3581662,-0.5261068,4.6347547,
2.3664124,-0.5259835,4.633669,
2.3752592,-0.5259941,4.6337624,
2.3832536,-0.5258167,4.6321993,
2.3905623,-0.5254898,4.629319,
2.3977642,-0.52514195,4.6262546,
2.4048216,-0.524765,4.6229343,
2.4107497,-0.5241453,4.617475,
2.419426,-0.52412546,4.6173,
2.4273314,-0.5239394,4.615661,
2.4343078,-0.52355486,4.612273,
2.4397752,-0.5228496,4.6060605,
2.4450724,-0.52211314,4.5995727,
2.4501445,-0.521334,4.5927086,
2.455624,-0.5206467,4.586654,
2.4605467,-0.51984674,4.5796065,
2.4657764,-0.519117,4.573178,
2.4709585,-0.5183824,4.566706,
2.4760945,-0.51764315,4.5601945,
2.4804769,-0.5167523,4.5523458,
2.4852777,-0.5159543,4.545316,
2.4883583,-0.51480603,4.5352006,
2.4899876,-0.51336646,4.5225186,
2.4933136,-0.5122855,4.5129952,
2.4960709,-0.5110953,4.5025105,
2.4995444,-0.51005954,4.493386,
2.5024424,-0.50891364,4.483291,
2.5050716,-0.50772107,4.4727855,
2.5068965,-0.5063742,4.46092,
2.5073123,-0.50475264,4.446635,
2.5074444,-0.50308514,4.4319444,
2.5087328,-0.50165987,4.419389,
2.5099401,-0.50022805,4.406775,
2.5132346,-0.4992203,4.3978972,
2.5129724,-0.4975151,4.3828754,
2.5107372,-0.4954318,4.3645225,
2.5125725,-0.4941628,4.353343,
2.5112624,-0.49228555,4.3368053,
2.510426,-0.49051303,4.3211904,
2.5101953,-0.48887008,4.306717,
2.5069618,-0.48665497,4.2872024,
2.5066216,-0.48501387,4.2727456,
2.5055506,-0.48324257,4.257141,
2.505741,-0.48172507,4.2437725,
2.5048692,-0.4800138,4.228697,
2.5050745,-0.4785192,4.2155304,
2.50321,-0.47663996,4.198975,
2.4995337,-0.4744288,4.179496,
2.4977393,-0.4725877,4.1632767,
2.4892423,-0.46949404,4.136023,
2.4647155,-0.46340597,4.08239,
2.4449217,-0.4582432,4.036908,
