col_0,col_1,col_2,col_3
-2.4012547,-0.31183022,2.0329335,-2.0617625e+38
-2.3978326,-0.31188717,2.033305,-2.0617625e+38
-2.3943079,-0.31193098,2.0335906,-2.075107e+38
-2.3908007,-0.31197724,2.033892,-2.0883992e+38
-2.3873243,-0.31202766,2.0342207,-2.0750548e+38
-2.3836749,-0.31205556,2.0344026,-2.1016917e+38
-2.380132,-0.31209752,2.034676,-2.114984e+38
-2.376644,-0.31214684,2.0349977,-2.1016396e+38
-2.3731213,-0.31219178,2.0352907,-2.1016396e+38
-2.3696766,-0.31224713,2.0356514,-2.1016396e+38
-2.3662443,-0.3123043,2.036024,-2.1016396e+38
-2.3627858,-0.3123582,2.0363755,-2.1015874e+38
-2.359666,-0.3124571,2.0370204,-2.1282241e+38
-2.356506,-0.312551,2.0376325,-2.1415685e+38
-2.3534026,-0.31265274,2.0382957,-2.168205e+38
-2.3503175,-0.31275722,2.038977,-2.1948936e+38
-2.3471158,-0.3128465,2.0395591,-2.2215824e+38
-2.3439856,-0.31294566,2.0402055,-2.2748558e+38
-2.3402703,-0.3129669,2.040344,-2.248167e+38
-2.3367875,-0.31301937,2.040686,-2.2614071e+38
-2.3332467,-0.31306422,2.0409782,-2.2747515e+38
-2.329674,-0.3131049,2.0412436,-2.3146807e+38
-2.325917,-0.3131209,2.041348,-2.327973e+38
-2.3217943,-0.31308767,2.0411313,-2.3146286e+38
-2.3175688,-0.3130404,2.0408232,-2.3012842e+38
-2.3132849,-0.31298512,2.0404627,-2.327973e+38
-2.3086777,-0.31288585,2.0398154,-2.3146286e+38
-2.3038511,-0.31275645,2.038972,-2.3012842e+38
-2.2988346,-0.31260076,2.037957,-2.3012842e+38
-2.2935934,-0.31241396,2.036739,-2.3146286e+38
-2.288133,-0.31219658,2.035322,-2.3146286e+38
-2.2825248,-0.31195837,2.033769,-2.3012842e+38
-2.276334,-0.3116395,2.0316901,-2.3546618e+38
-2.2702785,-0.31133813,2.0297253,-2.3680062e+38
-2.2643168,-0.3110486,2.0278378,-2.3546618e+38
-2.2581913,-0.31073558,2.0257971,-2.3414216e+38
-2.252169,-0.31043565,2.0238419,-2.3414736e+38
-2.2462234,-0.31014538,2.0219493,-2.3281292e+38
-2.2404096,-0.3098723,2.020169,-2.3282334e+38
-2.234926,-0.309644,2.0186808,-2.3415778e+38
-2.2297747,-0.3094611,2.0174882,-2.381611e+38
-2.2249124,-0.3093177,2.0165534,-2.4082999e+38
-2.220206,-0.30919552,2.0157568,-2.4349887e+38
-2.2157452,-0.3091072,2.015181,-2.4349887e+38
-2.2115335,-0.30905336,2.01483,-2.4216964e+38
-2.2078836,-0.309078,2.0149908,-2.3950597e+38
-2.2048967,-0.3091957,2.015758,-2.3817153e+38
-2.201104,-0.30920058,2.01579,-2.3950597e+38
-2.19928,-0.30948257,2.0176282,-2.3817153e+38
-2.197462,-0.30976632,2.0194783,-2.368475e+38
-2.2029996,-0.3110898,2.0281065,-2.3284417e+38
-2.208872,-0.3124653,2.0370739,-2.2751162e+38
-2.2114334,-0.3133764,2.0430136,-2.2351351e+38
-2.2111847,-0.3138918,2.0463736,-2.2218948e+38
-2.211927,-0.31454992,2.0506642,-2.1953102e+38
-2.212258,-0.31515178,2.054588,-2.1953102e+38
-2.2117069,-0.3156299,2.057705,-2.195363e+38
-2.206208,-0.3154024,2.0562217,-2.2086552e+38
-2.1975331,-0.31471917,2.0517676,-2.2087076e+38
-2.2166536,-0.31802133,2.0732956,-2.3421516e+38
-2.347273,-0.33736035,2.1993737,-2.6093004e+38
-2.683663,-0.38639525,2.5190496,-2.9165344e+38
-2.9089792,-0.41958424,2.735421,-3.1034604e+38
-2.9327044,-0.423763,2.7626636,-3.0504478e+38
-2.9227583,-0.42308262,2.758228,-3.0237588e+38
-2.92453,-0.42409903,2.7648544,-2.9838299e+38
-2.9246528,-0.42487958,2.769943,-2.957193e+38
-2.9197865,-0.42493683,2.7703161,-2.9571934e+38
-2.9141817,-0.42488664,2.769989,-2.9438492e+38
-2.9086597,-0.42484835,2.7697394,-2.943849e+38
-2.9032142,-0.4248211,2.7695618,-2.9306084e+38
-2.8980846,-0.4248401,2.7696855,-2.917212e+38
-2.8930175,-0.4248683,2.7698693,-2.9438484e+38
-2.887976,-0.42490035,2.7700784,-2.9438484e+38
-2.8845336,-0.42516828,2.771825,-2.9303995e+38
-2.8807068,-0.42538035,2.7732077,-2.9037107e+38
-2.8770225,-0.42561436,2.7747333,-2.9036064e+38
-2.8736148,-0.4258902,2.7765315,-2.9035022e+38
-2.8699374,-0.426127,2.7780752,-2.9167945e+38
-2.8695688,-0.42685688,2.7828336,-2.916638e+38
-2.8780081,-0.42890206,2.796167,-2.8231751e+38
-2.8982735,-0.43272042,2.8210602,-2.6362492e+38
-2.896005,-0.43318233,2.8240716,-2.6362492e+38
-2.8860934,-0.43250066,2.8196275,-2.8096218e+38
-2.887846,-0.4335676,2.8265834,-2.716211e+38
-2.8870828,-0.43426013,2.8310983,-2.5826627e+38
-2.880504,-0.43407884,2.8299162,-2.3824966e+38
-2.876414,-0.43427265,2.8311799,-2.2622927e+38
-2.8703809,-0.4341733,2.8305318,-2.2222592e+38
-2.8675585,-0.43456003,2.8330534,-2.2222592e+38
-2.878368,-0.43701798,2.8490777,-2.3423589e+38
-2.927364,-0.44529393,2.9030316,-2.675969e+38
-2.9637551,-0.45168006,2.944665,-3.1697114e+38
-2.9603415,-0.4520126,2.946833,-3.2364335e+38
-2.95277,-0.45171037,2.9448626,-3.2097447e+38
-2.9469569,-0.45167643,2.9446414,-3.223089e+38
-2.9416263,-0.45171654,2.9449027,-3.2364333e+38
-2.9362764,-0.4517537,2.9451451,-3.2364333e+38
-2.9309704,-0.4517979,2.9454331,-3.26307e+38
-2.9256866,-0.45184565,2.9457445,-3.2763622e+38
-2.9204001,-0.45189315,2.9460542,-3.2763622e+38
-2.9151382,-0.45194465,2.94639,-3.276414e+38
-2.9099083,-0.45200127,2.9467592,-3.3031028e+38
-2.904649,-0.45205364,2.9471004,-3.3297916e+38
-2.899317,-0.45209485,2.947369,-3.3297916e+38
-2.894103,-0.45215455,2.9477584,-3.343136e+38
-2.8887186,-0.45218793,2.9479759,-3.343136e+38
-2.8835247,-0.45225126,2.9483888,-3.343136e+38
-2.8783317,-0.452315,2.9488044,-3.3564804e+38
-2.8728054,-0.4523265,2.9488792,-3.3564804e+38
-2.867217,-0.45232823,2.9488907,-3.3564804e+38
-2.8615847,-0.45232305,2.9488568,-3.3564804e+38
-2.8556945,-0.452277,2.9485567,-3.35648e+38
-2.8499522,-0.45225427,2.9484084,-3.35648e+38
-2.8438942,-0.4521812,2.947932,-3.3431873e+38
-2.837839,-0.4521083,2.9474568,-3.3298429e+38
-2.8322713,-0.45211297,2.9474874,-3.3431873e+38
-2.826505,-0.45208585,2.9473104,-3.3431873e+38
-2.8210726,-0.45211214,2.9474819,-3.3431356e+38
-2.8146298,-0.4519763,2.9465964,-3.35648e+38
-2.8062744,-0.45153216,2.9437008,-3.3831167e+38
-2.8128166,-0.45348814,2.9564524,-3.2496205e+38
-2.8805106,-0.46533057,3.0336576,-2.8359441e+38
-2.9876604,-0.48360717,3.1528091,-2.395527e+38
-2.4091988,-0.30898884,2.039659,-2.0484181e+38
-2.4058464,-0.3090557,2.0401003,-2.0484181e+38
-2.4024222,-0.30911353,2.0404823,-2.0617104e+38
-2.3989522,-0.3091657,2.0408266,-2.0882951e+38
-2.3954084,-0.30920848,2.041109,-2.1016396e+38
-2.3919156,-0.30925798,2.0414357,-2.1016396e+38
-2.3884628,-0.30931285,2.0417979,-2.1016396e+38
-2.3850067,-0.30936745,2.0421584,-2.1016396e+38
-2.3815467,-0.30942175,2.0425167,-2.1016396e+38
-2.3781767,-0.3094879,2.0429535,-2.114984e+38
-2.374821,-0.30955616,2.0434039,-2.1282241e+38
-2.371421,-0.30961886,2.0438178,-2.1282241e+38
-2.3681974,-0.30970478,2.0443852,-2.1282241e+38
-2.365032,-0.30979863,2.0450046,-2.1415685e+38
-2.3618839,-0.30989513,2.0456414,-2.1814973e+38
-2.3587742,-0.30999693,2.0463135,-2.2214782e+38
-2.3554034,-0.31006467,2.0467608,-2.2348226e+38
-2.352203,-0.31015515,2.0473578,-2.3014404e+38
-2.3484352,-0.31017098,2.0474625,-2.2614071e+38
-2.3448992,-0.3102175,2.0477695,-2.2879919e+38
-2.3412483,-0.31024897,2.0479774,-2.3146286e+38
-2.3374643,-0.3102629,2.0480692,-2.327973e+38
-2.333523,-0.31025597,2.0480235,-2.327973e+38
-2.3293815,-0.3102223,2.0478013,-2.3146286e+38
-2.325141,-0.31017536,2.0474913,-2.3145765e+38
-2.3207133,-0.3101032,2.0470152,-2.3145765e+38
-2.3160872,-0.3100043,2.0463622,-2.3279209e+38
-2.3112192,-0.3098726,2.045493,-2.3145765e+38
-2.3061533,-0.30971393,2.0444453,-2.3145765e+38
-2.3008578,-0.30952373,2.04319,-2.3279209e+38
-2.2953792,-0.30930832,2.0417678,-2.3279209e+38
-2.289801,-0.30907863,2.0402517,-2.3012842e+38
-2.2836387,-0.3087693,2.0382097,-2.3546618e+38
-2.2776382,-0.30848074,2.0363052,-2.3680062e+38
-2.2717915,-0.3082121,2.0345318,-2.3546618e+38
-2.2657886,-0.30792138,2.0326126,-2.3414214e+38
-2.2599094,-0.30764642,2.0307977,-2.3281292e+38
-2.2541459,-0.30738634,2.0290809,-2.3148369e+38
-2.2487462,-0.30717504,2.0276859,-2.314889e+38
-2.2437007,-0.3070115,2.0266066,-2.3415778e+38
-2.238986,-0.3068927,2.0258224,-2.381611e+38
-2.2344651,-0.30680016,2.0252113,-2.4082999e+38
-2.2300692,-0.30672446,2.0247116,-2.4216443e+38
-2.2263627,-0.3067435,2.0248375,-2.4082999e+38
-2.2227192,-0.3067713,2.0250208,-2.4082999e+38
-2.2197702,-0.30689523,2.0258389,-2.3817153e+38
-2.217875,-0.30716553,2.0276232,-2.3817153e+38
-2.215605,-0.30738473,2.0290701,-2.3683709e+38
-2.2159524,-0.30796847,2.0329235,-2.3683709e+38
-2.2160008,-0.30851263,2.0365155,-2.3550786e+38
-2.2248435,-0.31028518,2.0482163,-2.2884085e+38
-2.230288,-0.31158918,2.0568242,-2.235083e+38
-2.2315216,-0.31230843,2.061572,-2.2084463e+38
-2.2296062,-0.3125887,2.063422,-2.2084984e+38
-2.2297986,-0.31316602,2.0672328,-2.1686735e+38
-2.2297192,-0.31370708,2.0708046,-2.1686735e+38
-2.229569,-0.31424013,2.0743232,-2.1686741e+38
-2.223403,-0.31392565,2.0722475,-2.1686741e+38
-2.2179105,-0.3137054,2.0707934,-2.2087076e+38
-2.2319696,-0.31625462,2.087621,-2.2888261e+38
-2.3266182,-0.33025223,2.1800203,-2.5025451e+38
-2.6213028,-0.37274447,2.4605148,-2.8097792e+38
-2.865656,-0.40821862,2.6946824,-3.0500308e+38
-2.94014,-0.4195782,2.7696679,-3.0770326e+38
-2.9290063,-0.41873842,2.7641244,-3.0503436e+38
-2.9262702,-0.41909823,2.7664998,-3.023759e+38
-2.9226017,-0.41932556,2.7680004,-2.9971223e+38
-2.9174047,-0.41933405,2.7680564,-2.9704859e+38
-2.9114192,-0.41922903,2.767363,-2.9437972e+38
-2.9056478,-0.41915452,2.7668712,-2.9304526e+38
-2.9000056,-0.41909838,2.7665007,-2.9305046e+38
-2.8947144,-0.41909292,2.7664645,-2.91716e+38
-2.8896058,-0.41911387,2.7666028,-2.930504e+38
-2.8847473,-0.41917124,2.7669816,-2.9171595e+38
-2.8804622,-0.4193123,2.7679126,-2.9436918e+38
-2.8765945,-0.41951475,2.769249,-2.9036586e+38
-2.8726952,-0.41971332,2.7705598,-2.9035545e+38
-2.8691354,-0.41996232,2.7722034,-2.9034503e+38
-2.8655636,-0.42021045,2.7738414,-2.9167423e+38
-2.863835,-0.42073032,2.7772732,-2.9299825e+38
-2.8725624,-0.422791,2.790876,-2.8365195e+38
-2.8973446,-0.4272267,2.820156,-2.6362492e+38
-2.8959763,-0.42781565,2.824044,-2.6229048e+38
-2.8867264,-0.4272403,2.820246,-2.7962774e+38
-2.887285,-0.4281172,2.8260343,-2.7295554e+38
-2.8838646,-0.42840624,2.8279424,-2.5693704e+38
-2.8714209,-0.4273534,2.8209927,-2.3824966e+38
-2.8643227,-0.4270937,2.8192785,-2.2623448e+38
-2.8578887,-0.4269323,2.818213,-2.2356037e+38
-2.854925,-0.42728966,2.820572,-2.2356037e+38
-2.8648484,-0.42958078,2.8356957,-2.3290145e+38
-2.9213567,-0.43887904,2.8970742,-2.6893132e+38
-2.9644837,-0.44619828,2.945389,-3.1830559e+38
-2.9592156,-0.44624725,2.9457123,-3.223089e+38
-2.952121,-0.44602045,2.9442153,-3.2097447e+38
-2.9463487,-0.44599295,2.9440336,-3.223089e+38
-2.9410374,-0.44603527,2.944313,-3.2364333e+38
-2.935696,-0.44607314,2.9445632,-3.2364333e+38
-2.9303887,-0.44611636,2.9448483,-3.2497256e+38
-2.925118,-0.44616535,2.9451718,-3.2763622e+38
-2.9197836,-0.4462048,2.9454322,-3.2630178e+38
-2.9144666,-0.44624707,2.9457111,-3.276414e+38
-2.9089382,-0.44625705,2.945777,-3.276414e+38
-2.9032419,-0.44624126,2.9456728,-3.276414e+38
-2.8976147,-0.446236,2.9456382,-3.2897062e+38
-2.8926263,-0.44632939,2.9462545,-3.2897584e+38
-2.8875368,-0.4464074,2.9467697,-3.3031028e+38
-2.8830051,-0.4465722,2.9478576,-3.3164472e+38
-2.8789866,-0.44681728,2.9494753,-3.3430839e+38
-2.8740463,-0.44691998,2.950153,-3.343136e+38
-2.86814,-0.44687256,2.94984,-3.343136e+38
-2.8629804,-0.44694147,2.950295,-3.3564802e+38
-2.8548613,-0.44654784,2.9476964,-3.3297916e+38
-2.84998,-0.44666004,2.9484372,-3.343136e+38
-2.842333,-0.4463384,2.9463139,-3.3297912e+38
-2.8364112,-0.44628686,2.9459739,-3.3297912e+38
-2.8308434,-0.44629103,2.9460013,-3.3297914e+38
-2.8258948,-0.44639292,2.946674,-3.343136e+38
-2.8198476,-0.4463215,2.9462023,-3.3297916e+38
-2.8139026,-0.44626585,2.945835,-3.3031028e+38
-2.8069992,-0.4460577,2.944461,-3.3163431e+38
-2.810801,-0.4475533,2.9543338,-3.2495688e+38
-2.8760314,-0.4588555,3.0289404,-2.849237e+38
-2.9841845,-0.4770648,3.1491413,-2.4088716e+38
-2.4170678,-0.3061124,2.046321,-2.0617625e+38
-2.414029,-0.30621982,2.047039,-2.0350737e+38
-2.410822,-0.30630618,2.0476165,-2.0350216e+38
-2.4072788,-0.30635014,2.0479102,-2.0749507e+38
-2.4037433,-0.30639514,2.048211,-2.0882951e+38
-2.4003465,-0.30645803,2.0486314,-2.0882951e+38
-2.3970537,-0.30653438,2.049142,-2.0749507e+38
-2.3935995,-0.30659032,2.049516,-2.0749507e+38
-2.390116,-0.30664268,2.049866,-2.0882951e+38
-2.386748,-0.3067101,2.0503166,-2.1149318e+38
-2.3835006,-0.3067932,2.050872,-2.1415685e+38
-2.3802505,-0.30687627,2.0514274,-2.154913e+38
-2.3770077,-0.30696052,2.0519907,-2.1682052e+38
-2.3737757,-0.3070465,2.0525653,-2.1815496e+38
-2.3705215,-0.30712986,2.0531225,-2.208186e+38
-2.3671145,-0.30719367,2.053549,-2.2081338e+38
-2.363662,-0.30725172,2.0539372,-2.2348226e+38
-2.3602684,-0.30731767,2.054378,-2.3147848e+38
-2.3565285,-0.3073387,2.0545187,-2.288096e+38
-2.3528733,-0.3073708,2.0547333,-2.3013363e+38
-2.349072,-0.30738395,2.0548213,-2.3146286e+38
-2.345154,-0.3073818,2.054807,-2.3279209e+38
-2.34109,-0.30736053,2.0546646,-2.3279209e+38
-2.3369124,-0.30732423,2.054422,-2.3145765e+38
-2.3325832,-0.3072678,2.0540447,-2.3279209e+38
-2.3280735,-0.3071874,2.0535073,-2.3145765e+38
-2.3233833,-0.3070829,2.0528085,-2.3145765e+38
-2.3184469,-0.30694538,2.0518894,-2.301232e+38
-2.3133688,-0.30678868,2.0508418,-2.3145765e+38
-2.308056,-0.30660027,2.0495822,-2.3279209e+38
-2.3026218,-0.30639502,2.0482101,-2.3145765e+38
-2.2969232,-0.30615383,2.046598,-2.3412653e+38
-2.2910087,-0.30588302,2.0447876,-2.3546097e+38
-2.2850778,-0.3056091,2.0429566,-2.3546618e+38
-2.2792683,-0.30535048,2.0412278,-2.3680062e+38
-2.2734635,-0.30509168,2.0394976,-2.354714e+38
-2.267769,-0.30484682,2.0378606,-2.3281292e+38
-2.2624161,-0.30464703,2.0365252,-2.3414736e+38
-2.2574599,-0.30450013,2.0355432,-2.3548701e+38
-2.2528086,-0.3043939,2.034833,-2.3682145e+38
-2.2485507,-0.30434057,2.0344765,-2.3682666e+38
-2.2443278,-0.3042918,2.0341506,-2.4082999e+38
-2.240511,-0.304298,2.034192,-2.4082999e+38
-2.2375493,-0.3044206,2.0350115,-2.3949554e+38
-2.234758,-0.3045668,2.0359888,-2.3816632e+38
-2.2325492,-0.30479306,2.0375013,-2.3683709e+38
-2.2331114,-0.30539906,2.0415523,-2.341682e+38
-2.2310135,-0.30564275,2.0431814,-2.3550265e+38
-2.2374356,-0.3070565,2.052632,-2.3149933e+38
-2.2398787,-0.30792817,2.0584593,-2.2883568e+38
-2.2465665,-0.3093875,2.0682147,-2.2483236e+38
-2.2491086,-0.31028,2.0741808,-2.2083944e+38
-2.2478433,-0.3106494,2.0766504,-2.2084463e+38
-2.246001,-0.3109403,2.078595,-2.1952062e+38
-2.2451928,-0.31137556,2.0815046,-2.168674e+38
-2.2460005,-0.31203693,2.0859256,-2.141933e+38
-2.2457118,-0.31254804,2.0893424,-2.1552776e+38
-2.2401302,-0.31232294,2.0878377,-2.168622e+38
-2.2383459,-0.31262743,2.0898733,-2.2087595e+38
-2.2481046,-0.3145481,2.1027126,-2.2621373e+38
-2.3135047,-0.3242746,2.167733,-2.4091343e+38
-2.53565,-0.35604528,2.3801157,-2.6628869e+38
-2.7969117,-0.3934318,2.6300397,-2.9298793e+38
-2.9357197,-0.41369614,2.7655041,-3.0502917e+38
-2.935358,-0.4143864,2.7701185,-3.063636e+38
-2.9280262,-0.41409338,2.7681596,-3.0370515e+38
-2.9213548,-0.41389292,2.7668195,-3.0237592e+38
-2.9147182,-0.41369665,2.7655075,-2.9971225e+38
-2.9082994,-0.41353062,2.7643976,-2.970434e+38
-2.9021878,-0.4134078,2.7635765,-2.9571414e+38
-2.8962834,-0.41331407,2.76295,-2.943849e+38
-2.8906689,-0.41326144,2.7625983,-2.9305046e+38
-2.885459,-0.41326654,2.7626324,-2.9305042e+38
-2.8805192,-0.4133105,2.762926,-2.9171597e+38
-2.8761346,-0.41343436,2.7637541,-2.9303474e+38
-2.8720791,-0.4136061,2.764902,-2.8903142e+38
-2.8680482,-0.413782,2.766078,-2.9035543e+38
-2.864285,-0.41399723,2.7675169,-2.9034503e+38
-2.8608658,-0.4142631,2.769294,-2.9166904e+38
-2.8584247,-0.41467178,2.772026,-2.9299825e+38
-2.8670616,-0.41669208,2.7855315,-2.8365717e+38
-2.8949945,-0.42152944,2.8178687,-2.6495936e+38
-2.8950796,-0.4223224,2.8231695,-2.6229048e+38
-2.887141,-0.42194566,2.820651,-2.7562442e+38
-2.8869176,-0.42269716,2.8256748,-2.7295554e+38
-2.8801236,-0.42248765,2.824274,-2.5693704e+38
-2.8607016,-0.42042142,2.8104618,-2.3824966e+38
-2.850189,-0.41965932,2.8053672,-2.275689e+38
-2.8432038,-0.4194147,2.803732,-2.248948e+38
-2.8403623,-0.4197816,2.8061845,-2.248948e+38
-2.84988,-0.42197987,2.8208797,-2.3290145e+38
-2.9161074,-0.43259916,2.8918684,-2.716002e+38
