col_0,col_1,col_2,col_3
-0.6588336,-0.284651,2.5503037,-1.995093e+38
-0.6539231,-0.28462145,2.5500388,-1.995145e+38
-0.6490058,-0.28458846,2.5497434,-1.9818003e+38
-0.6441187,-0.2845684,2.5495634,-1.9818003e+38
-0.63924015,-0.28455177,2.5494146,-1.9818003e+38
-0.6343851,-0.28454548,2.5493581,-1.9951447e+38
-0.6295438,-0.28454524,2.549356,-1.9818003e+38
-0.62474245,-0.28456324,2.5495174,-2.008437e+38
-0.6199579,-0.28458926,2.5497503,-2.0083849e+38
-0.61521333,-0.2846341,2.5501523,-1.9950405e+38
-0.61050904,-0.2846985,2.550729,-1.9950405e+38
-0.6058376,-0.28477934,2.5514536,-1.9950405e+38
-0.6012107,-0.28488263,2.5523791,-1.9950405e+38
-0.5966375,-0.28501323,2.553549,-2.0083849e+38
-0.5921135,-0.28516966,2.5549505,-2.0350218e+38
-0.5876454,-0.28535587,2.5566187,-2.0749505e+38
-0.5832231,-0.28556752,2.558515,-2.0881909e+38
-0.5788613,-0.2858126,2.560711,-2.101483e+38
-0.5745791,-0.28610152,2.5632997,-2.1148272e+38
-0.5704457,-0.28647012,2.5666018,-2.1414639e+38
-0.5664513,-0.28691542,2.5705914,-2.1813928e+38
-0.56261647,-0.28745002,2.5753813,-2.2213218e+38
-0.55875117,-0.28797826,2.5801141,-2.2479066e+38
-0.55513483,-0.28864536,2.5860906,-2.3145241e+38
-0.55140424,-0.28926435,2.5916367,-2.3678496e+38
-0.5474251,-0.289763,2.5961041,-2.3944863e+38
-0.54334706,-0.29021785,2.6001792,-2.4210709e+38
-0.5392786,-0.2906862,2.6043754,-2.4477074e+38
-0.5351804,-0.29114702,2.6085043,-2.4609994e+38
-0.5311122,-0.29163295,2.6128578,-2.4876361e+38
-0.5270373,-0.29212436,2.6172605,-2.5142728e+38
-0.52293193,-0.29260805,2.6215942,-2.5276172e+38
-0.5188624,-0.29312128,2.6261923,-2.554306e+38
-0.514803,-0.2936503,2.6309319,-2.5809948e+38
