col_0,col_1,col_2,col_3
2.6253295,-0.30953404,4.432057,-2.6356748e+38
2.6286945,-0.30894044,4.4235578,-2.6223302e+38
2.6315053,-0.3082857,4.4141827,-2.6357265e+38
2.6345417,-0.30766144,4.4052444,-2.6223821e+38
2.6357262,-0.30682558,4.3932757,-2.6223821e+38
2.6069627,-0.30251968,4.331622,-2.8358926e+38
2.5553432,-0.29559702,4.2324996,-3.34298e+38
2.5108066,-0.2895345,4.145694,
2.4905405,-0.28629985,4.0993786,
2.4960086,-0.28603446,4.0955787,
2.499447,-0.28553882,4.088482,
2.5029042,-0.2850484,4.08146,
2.5064185,-0.2845675,4.074574,
2.5109046,-0.28419954,4.0693054,
2.5149918,-0.28378883,4.0634246,
2.5182772,-0.2832904,4.056288,
2.5213118,-0.2827669,4.0487924,
2.5240045,-0.2822084,4.0407953,
2.5263646,-0.28161618,4.0323157,
2.5283332,-0.28098404,4.0232644,
2.530254,-0.2803504,4.014191,
2.5324533,-0.27975136,4.005614,
2.534775,-0.27916935,3.9972804,
2.5367477,-0.27855247,3.9884481,
2.538816,-0.27794978,3.9798186,
2.5408823,-0.27735043,3.9712365,
2.5432022,-0.27678224,3.9631011,
2.5456314,-0.27622923,3.955183,
2.548327,-0.27570832,3.947724,
2.55123,-0.27521282,3.9406295,
2.5536864,-0.2746722,3.9328885,
2.5561717,-0.27413782,3.9252372,
2.5592928,-0.2736746,3.9186041,
2.5603344,-0.27299228,3.9088342,
2.5614867,-0.2723257,3.8992898,
2.5631902,-0.27172136,3.890637,
2.562983,-0.27091855,3.8791418,
2.5632772,-0.2701732,3.868469,
2.5638435,-0.26946065,3.8582668,
2.5643783,-0.2687489,3.8480756,
2.5648348,-0.26803303,3.8378253,
2.5643518,-0.2672233,3.8262312,
2.563758,-0.2664066,3.8145375,
2.563447,-0.26562387,3.8033297,
2.5655096,-0.26509073,3.7956963,
2.5678535,-0.2645896,3.7885206,
2.5706427,-0.26413703,3.7820404,
2.5733342,-0.26367697,3.775453,
2.5768402,-0.26330265,3.7700934,
2.584408,-0.26334432,3.7706902,
2.6007686,-0.26427925,3.784077,
2.623616,-0.26586637,3.8068023,
2.6369834,-0.26648673,3.815685,
2.643731,-0.26643658,3.814967,
2.6496394,-0.26630232,3.8130443,
2.6583967,-0.26645434,3.8152213,
2.6689627,-0.2667864,3.8199754,-3.1295227e+38
2.6779437,-0.26695862,3.8224413,-2.6758133e+38
2.6806502,-0.26650608,3.8159616,-2.4755953e+38
2.6849372,-0.26621267,3.811761,-2.3021695e+38
2.6922977,-0.2662248,3.8119345,-2.248844e+38
2.6973138,-0.26600567,3.8087964,-2.2888768e+38
2.7056093,-0.2661102,3.8102937,-2.2755324e+38
2.7159936,-0.2664191,3.8147166,-2.2354992e+38
2.7240098,-0.2664947,3.8157988,-2.2221548e+38
2.7279832,-0.26617545,3.8112276,-2.2754805e+38
2.7294257,-0.26561153,3.8031533,-2.4088724e+38
2.726647,-0.2646409,3.7892556,-2.6892082e+38
2.7152271,-0.26283896,3.7634542,-3.129625e+38
2.6985705,-0.26054084,3.7305486,
2.6901925,-0.25905198,3.7092302,
2.6942317,-0.25876343,3.7050989,
2.696416,-0.25829872,3.698445,
2.6912863,-0.25713763,3.68182,
2.6779294,-0.2551985,3.6540546,
2.6730661,-0.25407675,3.6379929,
2.6754484,-0.2536477,3.6318493,
2.6820457,-0.2536194,3.6314442,
2.6881535,-0.2535451,3.6303804,
2.6948419,-0.25352576,3.6301038,
2.7020302,-0.2535535,3.6305008,
2.7098734,-0.25364238,3.6317732,
2.717971,-0.25375453,3.6333792,
2.726834,-0.25393742,3.6359978,
2.7419817,-0.25470313,3.646962,
2.761364,-0.25585738,3.6634886,
2.7771893,-0.25667706,3.6752255,
2.7892644,-0.25714695,3.6819532,
2.8069139,-0.25812706,3.695987,
2.8214827,-0.25881967,3.7059045,-3.1563676e+38
2.8241687,-0.25842157,3.7002041,-2.7160023e+38
2.8241293,-0.25777665,3.6909697,-2.4490622e+38
2.828572,-0.25754303,3.6876245,-2.4224253e+38
2.8345363,-0.25744873,3.6862745,-2.3689958e+38
2.842129,-0.2575025,3.6870441,-2.4491141e+38
2.8477004,-0.25737327,3.6851938,-2.6225397e+38
2.852961,-0.25721666,3.6829515,-2.729243e+38
2.623897,-0.3009539,4.4296384,-2.649019e+38
2.626493,-0.30028906,4.4198527,-2.6357265e+38
2.6285565,-0.29956773,4.409236,-2.649071e+38
2.6315632,-0.29895818,4.400264,-2.6223821e+38
2.634284,-0.29832008,4.390872,-2.5956933e+38
2.6074166,-0.2943459,4.332377,-2.8092038e+38
2.5569375,-0.28773952,4.2351403,-3.2896545e+38
2.517667,-0.28243205,4.157021,
2.4944453,-0.27895242,4.105806,
2.4982202,-0.2785041,4.0992074,
2.501922,-0.27805045,4.0925303,
2.5050247,-0.27753323,4.0849175,
2.50889,-0.27710342,4.0785913,
2.5134134,-0.27674875,4.073371,
2.5174901,-0.27634722,4.067461,
2.5209308,-0.27587855,4.0605626,
2.523933,-0.27536485,4.053002,
2.5269423,-0.27485505,4.0454984,
2.5292308,-0.27427024,4.0368905,
2.5312939,-0.27366453,4.0279756,
2.533105,-0.27303535,4.0187144,
2.5352287,-0.27244353,4.010004,
2.5375502,-0.27187642,4.001657,
2.5398185,-0.27130705,3.9932766,
2.5416071,-0.27068996,3.9841936,
2.5438848,-0.27012846,3.9759293,
2.5463245,-0.26958746,3.9679666,
2.5490632,-0.2690812,3.960515,
2.5521927,-0.26861906,3.9537127,
2.555499,-0.2681782,3.947224,
2.5582585,-0.26768267,3.9399304,
2.5610614,-0.26719457,3.9327462,
2.5641649,-0.2667406,3.926064,
2.5666163,-0.26622155,3.9184248,
2.5680106,-0.26559627,3.9092212,
2.5702548,-0.26506215,3.90136,
2.569969,-0.26427096,3.8897147,
2.5692523,-0.26344016,3.8774862,
2.5692852,-0.26269075,3.866456,
2.5709937,-0.26211643,3.8580027,
2.571325,-0.26140538,3.847537,
2.571745,-0.2607073,3.8372622,
2.5703008,-0.25982475,3.8242724,
2.5694442,-0.2590064,3.8122275,
2.571293,-0.2584646,3.8042529,
2.5734038,-0.2579521,3.7967095,
2.5767827,-0.25756922,3.7910738,
2.5810192,-0.25727397,3.786728,
2.586163,-0.2570705,3.7837336,
2.599004,-0.25763118,3.791986,
2.6237454,-0.25936517,3.8175077,
2.6464884,-0.2608926,3.8399897,
2.6492357,-0.26044586,3.833414,-2.9959737e+38
2.6482294,-0.25963354,3.8214576,-2.8224969e+38
2.6504757,-0.25914374,3.8142483,-2.8091003e+38
2.6553178,-0.2589096,3.8108027,-2.7424828e+38
2.6596892,-0.25863102,3.8067024,-2.582402e+38
2.6632853,-0.2582788,3.801518,-2.3555475e+38
2.6661122,-0.25785404,3.7952664,-2.2621367e+38
2.6715348,-0.25768197,3.7927337,-2.2221033e+38
2.678094,-0.2576202,3.7918239,-2.2354477e+38
2.681899,-0.25729445,3.7870297,-2.2754286e+38
2.688558,-0.25724357,3.7862806,-2.288773e+38
2.693032,-0.2569844,3.7824664,-2.3288058e+38
2.7009404,-0.25705352,3.7834835,-2.3288058e+38
2.7085693,-0.25709572,3.7841043,-2.3154612e+38
2.7135243,-0.25688455,3.7809966,-2.3021168e+38
2.7164829,-0.25648603,3.7751307,-2.3288052e+38
2.7172983,-0.25588778,3.7663252,-2.422268e+38
2.7163324,-0.25512534,3.7551033,-2.622434e+38
2.71692,-0.2545124,3.7460818,-2.7959113e+38
2.7187872,-0.25402227,3.7388675,-2.8759777e+38
2.7166133,-0.2531581,3.7261481,-3.0627994e+38
2.7100341,-0.25188896,3.707468,-3.383013e+38
2.6955707,-0.24989545,3.6781263,
2.6822128,-0.24801448,3.650441,
2.6803174,-0.2472004,3.6384587,
2.6856399,-0.24705446,3.6363106,
2.6913702,-0.24694669,3.6347244,
2.6980078,-0.24692251,3.6343687,
2.7052426,-0.24695295,3.634817,
2.7135086,-0.24707717,3.636645,
2.7217987,-0.24720292,3.638496,
2.7322295,-0.24752198,3.643192,
2.7522206,-0.24870335,3.6605802,
2.7714922,-0.24981393,3.6769261,-3.3964102e+38
2.7852027,-0.25041887,3.6858304,-2.9827336e+38
2.7927163,-0.25046504,3.6865096,-2.8893227e+38
2.8010712,-0.25058624,3.6882937,-2.8759785e+38
2.8099546,-0.25075397,3.6907625,-2.8626869e+38
2.8154647,-0.25062066,3.6888,-2.6892096e+38
2.8200324,-0.25040427,3.6856153,-2.449062e+38
2.8263388,-0.25034297,3.6847131,-2.4090288e+38
2.8338928,-0.2503922,3.6854377,-2.3557033e+38
2.8398044,-0.25029644,3.6840284,-2.5024396e+38
2.841355,-0.24981771,3.6769822,-2.809361e+38
2.8467531,-0.24967879,3.6749375,-2.8627386e+38
2.622543,-0.29239175,4.427353,-2.6357267e+38
2.6245785,-0.29168364,4.4166307,-2.6357265e+38
2.6259983,-0.29091185,4.4049444,-2.649071e+38
2.629397,-0.29036352,4.3966417,-2.6090377e+38
2.6335356,-0.28990006,4.3896246,-2.5690045e+38
2.6095,-0.28634793,4.3358383,-2.7558262e+38
2.559513,-0.27997938,4.2394066,-3.2362767e+38
2.5229445,-0.27511394,4.165735,
2.4979439,-0.2715364,4.1115646,
2.5009234,-0.27101326,4.103643,
2.5048296,-0.27059346,4.097286,
2.5075936,-0.2700533,4.089107,
