col_0,col_1,col_2,col_3
-0.0081209745,-0.17606643,4.070409,-3.1026247e+38
-0.00038784512,-0.17479448,4.041003,-2.8757698e+38
0.007200452,-0.17272751,3.993218,-2.4487489e+38
0.014777648,-0.17265141,3.9914587,-2.4620933e+38
0.022354493,-0.1726242,3.9908295,-2.4887823e+38
0.029901618,-0.17243938,3.9865565,-2.3953714e+38
0.03745326,-0.17235003,3.984491,-2.435353e+38
0.044984527,-0.1722127,3.9813163,-2.368631e+38
0.052499946,-0.17206296,3.9778543,-2.3819753e+38
0.05999412,-0.17189004,3.9738564,-2.3952678e+38
0.067465454,-0.17169763,3.9694083,-2.3819236e+38
0.074920006,-0.17150547,3.9649658,-2.3819236e+38
0.08235386,-0.17130536,3.9603395,-2.3685792e+38
0.08977586,-0.17111616,3.9559653,-2.3685792e+38
0.0971931,-0.17094779,3.952073,-2.3685792e+38
0.10460868,-0.17080085,3.948676,-2.3552348e+38
0.11203319,-0.17068718,3.946048,-2.3685792e+38
0.11946634,-0.17060012,3.9440353,-2.3552348e+38
0.12691957,-0.17055027,3.942883,-2.3153058e+38
0.13440283,-0.17054412,3.9427407,-2.3286502e+38
0.1419108,-0.17056832,3.9433,-2.3820278e+38
0.14944111,-0.17061558,3.9443927,-2.3286502e+38
0.15700819,-0.1706983,3.946305,-2.3419946e+38
0.16460061,-0.17079979,3.9486516,-2.3153058e+38
0.17222092,-0.1709201,3.951433,-2.3286506e+38
0.17987138,-0.17105907,3.9546456,-2.3286506e+38
0.187544,-0.1712071,3.9580681,-2.3286502e+38
0.1952361,-0.17136084,3.961622,-2.3153058e+38
0.20293732,-0.17151086,3.9650903,-2.3286502e+38
0.21064922,-0.17165886,3.9685118,-2.3153058e+38
0.21836635,-0.17180073,3.9717917,-2.328598e+38
0.2260847,-0.17193407,3.9748743,-2.3152537e+38
0.2338022,-0.17205815,3.9777431,-2.3152537e+38
0.24153404,-0.17218472,3.980669,-2.3019612e+38
0.24926125,-0.17230037,3.983343,-2.3285977e+38
0.25698417,-0.17240636,3.985793,-2.341942e+38
0.264703,-0.1725036,3.9880414,-2.341942e+38
0.27242512,-0.1725975,3.9902122,-2.3152533e+38
0.2801245,-0.17267232,3.9919417,-2.3285977e+38
0.28793618,-0.1728106,3.9951386,-2.3285975e+38
0.29573247,-0.17293279,3.9979634,-2.3153048e+38
0.3033859,-0.17296742,3.9987638,-2.2619272e+38
0.31185344,-0.17345311,4.0099926,-2.2752716e+38
0.3258409,-0.17691268,4.089973,-2.6222261e+38
0.34831047,-0.18470924,4.2702184,-3.2628093e+38
0.36766252,-0.19053535,4.40491,
0.38352305,-0.19433309,4.492708,
0.391666,-0.19414009,4.4882464,
0.40025687,-0.19417262,4.4889984,
