col_0,col_1,col_2,col_3
-0.50892633,-0.33466128,4.119508,-2.5286587e+38
-0.5005889,-0.33431807,4.115283,-2.4619367e+38
-0.49234688,-0.33402872,4.1117215,-2.435196e+38
-0.4841803,-0.33378208,4.108685,-2.4218517e+38
-0.4760614,-0.33356073,4.1059604,-2.4351962e+38
-0.46794266,-0.33333215,4.1031466,-2.4351962e+38
-0.45984218,-0.33310902,4.1004,-2.4218e+38
-0.45177746,-0.33290455,4.097883,-2.4218002e+38
-0.4437104,-0.3326912,4.095257,-2.4217485e+38
-0.43563572,-0.33246437,4.092465,-2.4217485e+38
-0.42755207,-0.33222237,4.089486,-2.4218004e+38
-0.4194471,-0.33195454,4.086189,-2.4218002e+38
-0.41131592,-0.33165547,4.0825076,-2.4351446e+38
-0.40316415,-0.33132797,4.0784764,-2.4351446e+38
-0.39497933,-0.33095998,4.0739465,-2.4351446e+38
-0.38674948,-0.33053878,4.068762,-2.4351446e+38
-0.3784785,-0.3300645,4.062924,-2.4351446e+38
-0.3701524,-0.3295215,4.0562396,-2.4351446e+38
-0.36178666,-0.32891932,4.048827,-2.448489e+38
-0.35336843,-0.32824224,4.0404925,-2.4351446e+38
-0.3449294,-0.32751533,4.0315447,-2.4351446e+38
-0.3364562,-0.3267223,4.021783,-2.4351446e+38
-0.3279637,-0.3258732,4.011331,-2.4351964e+38
-0.3194614,-0.32497373,4.000259,-2.4618332e+38
-0.3109979,-0.3240709,3.9891458,-2.4618852e+38
-0.30255005,-0.3231397,3.9776828,-2.4084556e+38
-0.2941826,-0.32224885,3.966717,-2.421904e+38
-0.2859067,-0.32141417,3.9564424,-2.448541e+38
-0.2777121,-0.32062823,3.946768,-2.4485929e+38
-0.26962367,-0.31992465,3.9381075,-2.4485929e+38
-0.26164272,-0.31931213,3.9305677,-2.4485929e+38
-0.25372466,-0.3187426,3.9235573,-2.421904e+38
-0.24590641,-0.31826782,3.9177127,-2.4218522e+38
-0.23818882,-0.31789777,3.9131575,-2.4218522e+38
-0.23062542,-0.3177163,3.9109237,-2.448541e+38
-0.22301677,-0.3174583,3.907748,-2.4351966e+38
-0.2154919,-0.31730595,3.9058726,-2.4219043e+38
-0.20806757,-0.31729603,3.9057503,-2.4351968e+38
-0.20065138,-0.31729826,3.905778,-2.4351968e+38
-0.1931797,-0.31720954,3.9046855,-2.408508e+38
-0.18585728,-0.31736863,3.9066439,-2.4218524e+38
-0.1785097,-0.31749612,3.9082136,-2.4218524e+38
-0.17113312,-0.31758094,3.9092577,-2.408508e+38
-0.16374998,-0.3176607,3.9102395,-2.3951635e+38
-0.15640032,-0.31781608,3.912152,-2.3951635e+38
-0.14909035,-0.31807163,3.9152977,-2.408508e+38
-0.14185813,-0.31852862,3.9209228,-2.4485412e+38
-0.13448808,-0.31870952,3.9231498,-2.4485412e+38
-0.1270507,-0.31874278,3.9235594,-2.4351446e+38
-0.11964638,-0.31886837,3.9251049,-2.4218524e+38
-0.11219981,-0.31889048,3.9253774,-2.408508e+38
-0.10482973,-0.3191486,3.9285548,-2.4218524e+38
-0.09747409,-0.31949365,3.932802,-2.4351968e+38
-0.0901716,-0.3200846,3.9400764,-2.4618856e+38
-0.08278581,-0.32046008,3.944698,-2.461937e+38
-0.075430885,-0.32104164,3.951857,-2.461937e+38
-0.06826752,-0.32265708,3.9717422,-2.5154186e+38
-0.060822517,-0.32317737,3.9781468,-2.502074e+38
-0.05351344,-0.32467,3.9965198,-2.5687954e+38
-0.04613794,-0.3261863,4.015185,-2.6088286e+38
-0.038796503,-0.32859161,4.044793,-2.7155836e+38
-0.031204326,-0.32953656,4.056425,-2.7155838e+38
-0.023644479,-0.33155444,4.081264,-2.7955981e+38
-0.015923351,-0.332176,4.0889153,-2.7822016e+38
-0.008269662,-0.33672687,4.144934,-3.0357445e+38
-0.0004105301,-0.34748498,4.277361,
0.007967103,-0.35894164,4.4183865,
0.016492339,-0.36188343,4.4545984,
0.024936004,-0.3616474,4.451693,
0.03335708,-0.36128622,4.447247,
0.04179084,-0.36118063,4.445947,
0.05025201,-0.3613076,4.4475102,
0.058735903,-0.36153787,4.450345,
0.067453966,-0.36297032,4.4679775,
0.0765711,-0.36599004,4.505149,
0.08550717,-0.3676244,4.5252666,-3.2493073e+38
0.0941318,-0.36774346,4.5267324,-3.2892353e+38
0.10282896,-0.36810225,4.531149,-3.342613e+38
0.11157911,-0.36858067,4.537038,
0.12032111,-0.36896554,4.541775,
0.12907626,-0.36933646,4.5463414,
0.13775885,-0.36946636,4.5479403,
0.1462445,-0.36908382,4.5432315,
0.15464392,-0.36853847,4.5365186,
0.16302371,-0.36800635,4.5299683,
0.17136429,-0.36744347,4.52304,
0.17956305,-0.36664477,4.513208,
0.18777,-0.3659348,4.5044684,
0.19583136,-0.36501536,4.4931507,
0.20409167,-0.364528,4.4871516,
0.21229522,-0.36398247,4.4804363,
0.2206111,-0.3636641,4.476517,
0.22903255,-0.3635369,4.4749517,
0.23746447,-0.36343485,4.4736958,
0.24596292,-0.36343816,4.4737363,
0.25447002,-0.3634536,4.4739265,
0.26289174,-0.36335006,4.472652,
0.27129635,-0.3632301,4.471175,
0.27970788,-0.36312637,4.469898,
0.28807762,-0.3629761,4.4680486,
0.29639876,-0.362775,4.465573,
0.30475318,-0.3626246,4.4637218,
0.31312045,-0.36249727,4.4621544,
0.32149407,-0.3623838,4.4607577,
0.32989678,-0.36230808,4.4598255,
0.3383216,-0.36225986,4.459232,
0.34672233,-0.36218882,4.4583573,
0.35513175,-0.36213002,4.4576335,
0.3635618,-0.36209452,4.4571967,
0.37201157,-0.3620798,4.4570155,
0.38047135,-0.36207527,4.4569597,
-0.5090389,-0.32691002,4.120419,-2.5153662e+38
-0.50068676,-0.3265664,4.116088,-2.4619367e+38
-0.49243197,-0.32627636,4.112432,-2.4351962e+38
-0.48423886,-0.3260185,4.109182,-2.4218522e+38
-0.47608683,-0.3257803,4.1061797,-2.421852e+38
-0.46795008,-0.32554477,4.1032114,-2.4085077e+38
-0.4598407,-0.3253207,4.1003866,-2.408508e+38
-0.45175442,-0.3251055,4.0976744,-2.4218004e+38
-0.443676,-0.32488847,4.094939,-2.4218004e+38
-0.43558884,-0.32465726,4.092025,-2.4218006e+38
-0.42749056,-0.32440916,4.0888977,-2.4218524e+38
-0.4193838,-0.32414532,4.0855722,-2.4218004e+38
-0.41125125,-0.32385123,4.081866,-2.4218524e+38
-0.4030931,-0.32352534,4.077758,-2.4351446e+38
-0.39489362,-0.3231528,4.0730624,-2.4218524e+38
-0.38665006,-0.32272863,4.067716,-2.4218004e+38
-0.3783606,-0.322248,4.0616584,-2.4351448e+38
-0.3700139,-0.32169768,4.054722,-2.4351968e+38
-0.36161557,-0.3210781,4.0469127,-2.4351968e+38
-0.35316876,-0.3203876,4.0382094,-2.4351968e+38
-0.34470475,-0.31965053,4.028919,-2.4218004e+38
-0.33621198,-0.31885272,4.0188637,-2.4218002e+38
-0.32770312,-0.3180022,4.0081434,-2.4218524e+38
-0.31919903,-0.317116,3.9969735,-2.4351968e+38
-0.31073773,-0.31623018,3.9858084,-2.4618336e+38
-0.3023006,-0.3153253,3.9744034,-2.408456e+38
-0.2939451,-0.3144614,3.963515,-2.4218526e+38
-0.28567657,-0.3136476,3.9532576,-2.435197e+38
-0.27748495,-0.3128766,3.9435396,-2.4219045e+38
-0.2693927,-0.31217796,3.934734,-2.4219047e+38
-0.26139826,-0.311556,3.926895,-2.4219045e+38
-0.25347653,-0.3109868,3.9197204,-2.3952159e+38
-0.24565804,-0.31051356,3.9137557,-2.3952157e+38
-0.237934,-0.31013393,3.908971,-2.3952157e+38
-0.23030251,-0.30985442,3.9054477,-2.4219045e+38
-0.2227373,-0.3096484,3.902851,-2.4219045e+38
-0.21523848,-0.30952367,3.901279,-2.40856e+38
-0.20779942,-0.30947906,3.9007168,-2.40856e+38
-0.2003998,-0.30949208,3.9008808,-2.40856e+38
-0.19302218,-0.30954134,3.9015017,-2.3818713e+38
-0.18568073,-0.3096549,3.902933,-2.408508e+38
-0.17834984,-0.30979615,3.9047136,-2.4218526e+38
-0.17100517,-0.30992484,3.906335,-2.408508e+38
-0.16367343,-0.31008956,3.9084115,-2.4218524e+38
-0.15632883,-0.31024444,3.9103637,-2.4218524e+38
-0.14903253,-0.31051546,3.9137795,-2.4485412e+38
-0.1416808,-0.31069332,3.9160213,-2.4485412e+38
-0.13428861,-0.31079727,3.9173317,-2.4351968e+38
-0.12691452,-0.31095776,3.9193542,-2.4351968e+38
-0.119510055,-0.31105918,3.9206326,-2.4218526e+38
-0.1121429,-0.31127763,3.923386,-2.435197e+38
-0.104739726,-0.3114201,3.9251819,-2.4219047e+38
-0.09736386,-0.31167182,3.9283545,-2.435197e+38
-0.08994404,-0.31181294,3.930133,-2.40856e+38
-0.08255819,-0.31210804,3.9338527,-2.4085599e+38
-0.07510308,-0.31217393,3.934683,-2.3685267e+38
-0.06771606,-0.3125687,3.9396589,-2.355234e+38
-0.0602955,-0.31288746,3.9436767,-2.3418896e+38
-0.052865233,-0.3132392,3.9481099,-2.328545e+38
-0.045473494,-0.31397316,3.9573607,-2.3418894e+38
-0.03804517,-0.31469518,3.9664614,-2.3419415e+38
-0.030545074,-0.3150335,3.9707255,-2.3152527e+38
-0.02301167,-0.3151374,3.972035,-2.2750633e+38
-0.015488072,-0.3155425,3.9771411,-2.2217376e+38
-0.008047002,-0.32000068,4.0333323,-2.4619363e+38
-0.00040260132,-0.33280736,4.19475,-3.1825863e+38
0.007979368,-0.3510901,4.425188,
0.01650503,-0.35369548,4.4580264,
0.024938555,-0.3532291,4.4521484,
0.033353128,-0.35279843,4.44672,
0.041784644,-0.35268483,4.445288,
0.050250273,-0.35284895,4.4473567,
0.05874726,-0.35315433,4.4512057,
0.067581594,-0.3551557,4.4764314,
0.076924965,-0.35908598,4.525969,
0.08566483,-0.35969225,4.5336103,-2.5288664e+38
0.09414627,-0.35920173,4.527428,-2.635308e+38
0.10275795,-0.3592487,4.52802,-2.7153747e+38
0.11149626,-0.35969687,4.533669,-2.8087342e+38
0.12029682,-0.36026725,4.5408583,-2.9154895e+38
0.12922373,-0.36111438,4.5515356,-3.0623299e+38
0.13804467,-0.36157775,4.557376,-3.1423965e+38
0.14684357,-0.36193213,4.5618424,-3.3825956e+38
0.15548684,-0.36188477,4.5612454,
0.1640588,-0.36168522,4.55873,
0.17254694,-0.36133012,4.5542545,
0.18093616,-0.3608117,4.5477204,
0.18931755,-0.3603256,4.5415936,
0.19754735,-0.3596059,4.532522,
0.20589136,-0.35914552,4.5267196,
0.2141285,-0.3585431,4.519127,
0.22241731,-0.3580703,4.513168,
0.23078795,-0.35775948,4.5092497,
0.23909105,-0.3573699,4.5043397,
0.24751739,-0.35718513,4.5020103,
0.2560446,-0.35715333,4.50161,
0.2643512,-0.35682586,4.4974823,
0.27269903,-0.35657278,4.4942923,
0.28096017,-0.35622513,4.4899106,
0.28902286,-0.35565376,4.482709,
0.29715195,-0.35519448,4.47692,
0.30530384,-0.3547872,4.471787,
0.31346512,-0.35441265,4.467066,
0.32171953,-0.35416034,4.463886,
0.3300084,-0.35395795,4.4613347,
0.33837178,-0.35384357,4.459893,
0.34673053,-0.3537301,4.4584627,
0.35508087,-0.35361364,4.456995,
0.36347768,-0.3535478,4.4561653,
0.37190506,-0.35351405,4.4557395,
0.3803509,-0.3534989,4.455549,
-0.5090819,-0.31911168,4.120767,-2.4886257e+38
-0.50074303,-0.31878513,4.11655,-2.435248e+38
