col_0,col_1,col_2,col_3
3.6196122,-1.391813,3.5964072,-3.3294265e+38
3.6206572,-1.3895926,3.59067,-3.342771e+38
3.621591,-1.3873382,3.5848444,-3.3561153e+38
3.622352,-1.385026,3.5788698,-3.3561153e+38
3.6227663,-1.3825902,3.5725756,-3.3561153e+38
3.6228297,-1.3800298,3.5659597,-3.342771e+38
3.6226437,-1.3773842,3.5591235,-3.3294265e+38
3.6222796,-1.3746808,3.552138,-3.316082e+38
3.6217082,-1.3719088,3.5449755,-3.316082e+38
3.6207466,-1.3689997,3.5374584,-3.316082e+38
3.6193674,-1.3659439,3.529562,-3.3294265e+38
3.6176112,-1.3627572,3.521328,-3.316082e+38
3.6152241,-1.3593451,3.512511,-3.329427e+38
3.6125793,-1.3558488,3.5034769,-3.329427e+38
3.6095471,-1.3522204,3.4941008,-3.329427e+38
3.6060822,-1.3484433,3.4843411,-3.3160825e+38
3.602179,-1.3445165,3.4741945,-3.3160825e+38
3.5978765,-1.3404554,3.4637005,-3.3160825e+38
3.593191,-1.3362665,3.4528766,-3.3160825e+38
3.5879865,-1.3319004,3.4415946,-3.2628091e+38
3.5829666,-1.3276185,3.4305303,-3.2761535e+38
3.5779257,-1.3233443,3.419486,-3.2761535e+38
3.5733683,-1.3192642,3.408943,-3.289498e+38
3.5694423,-1.3154315,3.3990393,-3.289498e+38
3.56652,-1.3119818,3.3901255,-3.289498e+38
3.564821,-1.3089938,3.3824046,-3.289498e+38
3.5646963,-1.3065937,3.3762026,-3.2761535e+38
3.5658607,-1.3046737,3.3712413,-3.289498e+38
3.5686061,-1.3033379,3.3677902,-3.289498e+38
3.5724115,-1.3023936,3.3653498,-3.289498e+38
3.5770261,-1.3017468,3.363679,-3.289498e+38
3.5819645,-1.3012203,3.3623183,-3.289498e+38
3.5867124,-1.3006265,3.3607836,-3.289498e+38
3.590864,-1.2998189,3.358697,-3.289498e+38
3.5941787,-1.2987118,3.3558362,-3.2628091e+38
3.5961645,-1.2971293,3.351747,-3.2628091e+38
3.596783,-1.29506,3.3464,-3.2628091e+38
3.596136,-1.2925433,3.339897,-3.2628091e+38
